seed,market,scenario,consumer_payment,producer_revenue,producer_profit,tax_payment,subsidy_payment,real_resource_cost,consumer_surplus,welfare_CS_plus_profit_minus_net_fiscal
48101,49,subsidy,1.0966741304591514,1.0966741304591514,0.5089443931992028,0.0,0.07583294919359829,0.6635626864535469,0.39724126971540424,0.8303527137210087
48101,50,subsidy,0.9845601026188,0.9845601026188,0.5087063973000271,0.0,0.07581092954080412,0.5516646348595771,0.3970935003701885,0.8299889681294114
48101,51,subsidy,1.1269441706955523,1.1269441706955523,0.5218482580914603,0.0,0.07701525188853912,0.682111164492631,0.40521418163163025,0.8500471878345515
48101,52,subsidy,1.0457434967672676,1.0457434967672676,0.5422514368028895,0.0,0.07883940685810165,0.5823314668224799,0.4176670707293714,0.8810791006741593
48101,53,subsidy,1.0055543280144827,1.0055543280144827,0.48499550041297645,0.0,0.07357731819226912,0.5941361457937755,0.3822387135434463,0.7936568957641537
48101,54,subsidy,1.0638108906983748,1.0638108906983748,0.5169299885422429,0.0,0.07656728582750867,0.6234481879836405,0.40218431955420847,0.8425470222689427
48101,55,subsidy,0.955208854960486,0.955208854960486,0.44854360911161273,0.0,0.06998231955964469,0.5766475654085179,0.3588724349606067,0.7374337245125747
48101,56,subsidy,1.085640352502822,1.085640352502822,0.5355066684595398,0.0,0.07824240492068413,0.6283760889639662,0.4135710199578332,0.8708352834966888
48101,57,subsidy,1.0368146961622504,1.0368146961622504,0.49148872373041086,0.0,0.07419694156054692,0.6195229139923863,0.38633309221490475,0.8036248743847687
48101,58,subsidy,1.0443188973533402,1.0443188973533402,0.5532535478303455,0.0,0.07980077633015425,0.5708661258531489,0.4243056692677635,0.8977584407679547
48101,59,subsidy,0.8418266924629354,0.8418266924629354,0.40820598968522137,0.0,0.06575804440776795,0.4993787471854819,0.3322279633792464,0.6746759086566998
48101,60,subsidy,0.8937064283911127,0.8937064283911127,0.4031799244301051,0.0,0.06521239006516782,0.5557388940261755,0.328847572270207,0.6668151066351442
48101,61,subsidy,1.1594206922506218,1.1594206922506218,0.5609454502432263,0.0,0.08046388668474275,0.6789391286921382,0.42891569779648975,0.9093972613549732
48101,62,subsidy,1.0584045025246789,1.0584045025246789,0.49667383259004266,0.0,0.0746873919653237,0.63641806189996,0.3895882391045124,0.8115746797292314
48101,63,subsidy,1.0104497359316797,1.0104497359316797,0.5145412752079017,0.0,0.07634853745999037,0.5722569981837684,0.4007087871561694,0.8389015249040808
